lamp_type_lupvalue,lamp_rating_w,Latitude,Longitude
9.0,,-37.82267366,144.9464326
13.0,35.0,-37.82284691,144.947205
1.0,,-37.82142544,144.9334029
,,-37.81888002,144.9431736
9.0,3.0,-37.82387794,144.9483618
1.0,,-37.81471811,144.942376
,35.0,-37.81802195,144.973412
9.0,,-37.82259288,144.9458181
,,-37.82420399,144.952123
3.0,14.0,-37.82344271,144.9431525
,,-37.82509442,144.9468828
1.0,,-37.81745618,144.9517786
5.0,70.0,-37.81964419,144.9525614
9.0,,-37.8119083,144.9676788
9.0,,-37.80243568,144.9632451
12.0,,-37.82348407,144.9473121
1.0,50.0,-37.81461903,144.9426151
9.0,,-37.81434812,144.9427318
9.0,,-37.81875898,144.9740426
1.0,,-37.82094469,144.9321724
13.0,14.0,-37.81631997,144.9671692
9.0,3.0,-37.81215703,144.9665949
9.0,,-37.82021693,144.9451482
,,-37.82001629,144.9670008
3.0,36.0,-37.81753147,144.9500379
13.0,,-37.81523826,144.9404959
1.0,,-37.81462148,144.9426438
9.0,3.0,-37.81232889,144.9660091
5.0,35.0,-37.823827,144.9478847
,80.0,-37.82033407,144.9640714
,,-37.81645933,144.9393665
13.0,14.0,-37.81091341,144.9673529
13.0,400.0,-37.81260704,144.9675205
9.0,,-37.82250504,144.9453996
13.0,35.0,-37.81932449,144.9738948
9.0,,-37.82246008,144.9454068
13.0,70.0,-37.82433669,144.9441291
13.0,35.0,-37.82349857,144.9473641
5.0,70.0,-37.81415294,144.9428305
13.0,150.0,-37.82282371,144.9702349
9.0,,-37.81155146,144.9666088
13.0,14.0,-37.81190724,144.9674481
9.0,,-37.81155723,144.9684864
5.0,70.0,-37.82516019,144.9472096
1.0,,-37.81239038,144.9739404
1.0,,-37.81681032,144.937485
13.0,70.0,-37.82044201,144.9497935
9.0,,-37.81960267,144.9747938
13.0,70.0,-37.81821953,144.945572
5.0,70.0,-37.82444326,144.9463628
13.0,35.0,-37.81878971,144.9429474
9.0,,-37.8160032,144.9666588
9.0,,-37.80238164,144.9630708
9.0,,-37.81853116,144.9737703
9.0,,-37.82251077,144.9454269
1.0,,-37.82130245,144.9332874
9.0,,-37.78680357,144.9417203
1.0,20.0,-37.82420509,144.9473578
1.0,,-37.81915287,144.9428724
,,-37.82329828,144.9517042
9.0,,-37.81921229,144.943341
3.0,14.0,-37.82449803,144.9459894
5.0,35.0,-37.81513843,144.9445669
13.0,70.0,-37.82397427,144.9476741
13.0,14.0,-37.82143586,144.9616076
9.0,,-37.82018832,144.945073
1.0,,-37.81503497,144.9411604
12.0,,-37.82369842,144.9473503
9.0,,-37.81972601,144.9675514
9.0,40.0,-37.82389743,144.9433455
5.0,70.0,-37.81948695,144.9538627
9.0,200.0,-37.81982347,144.9609384
9.0,,-37.81972128,144.9748339
4.0,150.0,-37.82116645,144.9547723
2.0,14.0,-37.82297829,144.9516834
9.0,,-37.81845998,144.9737075
5.0,70.0,-37.82332247,144.9429742
13.0,70.0,-37.81870458,144.9461966
3.0,36.0,-37.81774291,144.9505902
5.0,150.0,-37.81779194,144.9490492
13.0,35.0,-37.82296402,144.9471278
2.0,14.0,-37.81600425,144.9393493
9.0,,-37.8226359,144.9464268
1.0,50.0,-37.81458424,144.9427069
13.0,70.0,-37.8242666,144.9447289
9.0,,-37.79945589,144.9505316
,14.0,-37.78677352,144.9419852
9.0,,-37.82248021,144.9452813
3.0,14.0,-37.82427174,144.9478854
9.0,8.0,-37.82404392,144.9439029
13.0,14.0,-37.81636976,144.967145
9.0,,-37.81606525,144.9669143
,14.0,-37.78674066,144.9420496
9.0,,-37.81825364,144.9735964
,,-37.81973872,144.9651275
13.0,70.0,-37.81986479,144.9649054
12.0,,-37.82401145,144.9472421
13.0,70.0,-37.82423519,144.9444522
13.0,14.0,-37.81081806,144.9672738
9.0,,-37.8191792,144.974418
5.0,70.0,-37.82499344,144.945431
1.0,,-37.8162496,144.9447327
3.0,14.0,-37.81998775,144.9670026
5.0,35.0,-37.81692449,144.9453069
,,-37.82505743,144.9470099
1.0,,-37.8176319,144.9511743
9.0,,-37.81949473,144.974698
,,-37.81879314,144.9429545
12.0,,-37.82388599,144.9473749
9.0,,-37.8197027,144.9679323
13.0,14.0,-37.81175573,144.9678169
,35.0,-37.81882128,144.9741087
,,-37.82404626,144.9522301
9.0,,-37.81479533,144.9421519
3.0,36.0,-37.81486533,144.9415434
12.0,,-37.82395571,144.9473589
1.0,,-37.81517374,144.9403824
1.0,,-37.81460532,144.9426455
13.0,35.0,-37.82366758,144.947368
13.0,70.0,-37.80536554,144.9701169
9.0,,-37.82266874,144.9464318
,,-37.82387117,144.9521486
5.0,35.0,-37.81686583,144.9452271
4.0,150.0,-37.81169506,144.9455649
,,-37.81424166,144.9430941
1.0,50.0,-37.81369565,144.940638
,,-37.82062764,144.9641999
9.0,,-37.82239147,144.9453964
13.0,70.0,-37.81512213,144.9415302
9.0,,-37.81120764,144.9664989
1.0,,-37.8148086,144.9418112
13.0,35.0,-37.82399731,144.947158
13.0,70.0,-37.81964415,144.9525615
13.0,14.0,-37.81114969,144.9698594
3.0,14.0,-37.82371455,144.9434233
13.0,14.0,-37.81116346,144.9698406
9.0,,-37.81287522,144.9652195
13.0,35.0,-37.824015,144.9471923
1.0,20.0,-37.81494736,144.9416008
9.0,,-37.82252032,144.9454723
3.0,14.0,-37.82238696,144.9512348
,,-37.8193072,144.9652192
,,-37.82419045,144.9522972
9.0,,-37.82266545,144.9464313
,,-37.82334589,144.951904
13.0,14.0,-37.81086044,144.9672295
13.0,14.0,-37.816374,144.9671263
4.0,70.0,-37.81882357,144.9682167
,,-37.84337553,144.9808472
9.0,,-37.8097617,144.973577
3.0,36.0,-37.81780598,144.9489071
9.0,,-37.81903846,144.9728367
13.0,14.0,-37.82016883,144.946311
9.0,,-37.81180792,144.9667213
9.0,,-37.81862368,144.973852
3.0,36.0,-37.81756808,144.9494781
13.0,70.0,-37.81807545,144.9712971
9.0,,-37.81947621,144.96518
5.0,150.0,-37.81776072,144.9493817
9.0,,-37.81963589,144.9748233
12.0,,-37.8235091,144.947282
,,-37.82408678,144.9520688
3.0,36.0,-37.81795444,144.950814
9.0,,-37.80777105,144.9628651
3.0,,-37.81826518,144.9450606
5.0,70.0,-37.82429276,144.9449684
3.0,,-37.81859678,144.9441918
13.0,14.0,-37.81083183,144.9673127
5.0,150.0,-37.81772719,144.9497131
12.0,,-37.82330669,144.9473203
5.0,70.0,-37.81454652,144.9416526
1.0,50.0,-37.81856487,144.9440828
10.0,14.0,-37.8246491,144.9455266
13.0,70.0,-37.82268061,144.9704361
1.0,35.0,-37.82386355,144.9481875
1.0,4.0,-37.81494009,144.9421432
9.0,,-37.81819671,144.9735461
1.0,,-37.81245712,144.9739525
9.0,10.0,-37.82332244,144.9429742
13.0,14.0,-37.81179599,144.9678424
13.0,150.0,-37.82171079,144.9697256
13.0,35.0,-37.8155003,144.9397962
3.0,36.0,-37.81495041,144.9413171
1.0,50.0,-37.81466309,144.9417233
,,-37.81581121,144.9394588
5.0,70.0,-37.82515558,144.9472546
1.0,,-37.81470226,144.9416546
9.0,,-37.81811835,144.9734058
3.0,,-37.82045169,144.9452542
13.0,70.0,-37.82432985,144.9453114
13.0,14.0,-37.81639519,144.967137
1.0,,-37.81551127,144.9453643
,70.0,-37.81992117,144.9665284
9.0,,-37.82018531,144.9450606
5.0,70.0,-37.81745014,144.9461696
9.0,,-37.82019546,144.9448525
,,-37.82469994,144.9456617
13.0,70.0,-37.81873026,144.9462067
5.0,70.0,-37.81979191,144.9520442
13.0,70.0,-37.82003738,144.96577
13.0,14.0,-37.81879373,144.9677673
9.0,,-37.81550843,144.9398951
9.0,10.0,-37.82429073,144.9473309
13.0,100.0,-37.81970058,144.9601887
,,-37.81406853,144.9440726
9.0,,-37.813231,144.9653828
9.0,,-37.82265327,144.9461058
13.0,35.0,-37.82353911,144.9472584
13.0,14.0,-37.82106296,144.9615875
12.0,,-37.823687,144.9472723
13.0,14.0,-37.81175997,144.9678545
9.0,32.0,-37.8202649,144.9605875
10.0,35.0,-37.82480353,144.9473173
,,-37.81980887,144.9651194
,,-37.81658165,144.9851641
9.0,10.0,-37.82397557,144.9437719
1.0,,-37.81498736,144.9415231
3.0,36.0,-37.81755582,144.9501677
1.0,500.0,-37.81692356,144.9432366
9.0,3.0,-37.81201136,144.9669271
9.0,,-37.81841023,144.9737346
1.0,,-37.81489708,144.9410585
12.0,,-37.82303553,144.9472441
13.0,14.0,-37.81116982,144.9698554
9.0,,-37.81517418,144.9416778
9.0,,-37.82032997,144.9452535
1.0,14.0,-37.81910944,144.9654512
1.0,50.0,-37.81840298,144.9444882
,,-37.81995896,144.9650335
12.0,,-37.8237751,144.9473216
,,-37.82412865,144.9522685
9.0,,-37.81132615,144.9693967
9.0,,-37.81451173,144.9427656
5.0,70.0,-37.81923857,144.9539615
1.0,18.0,-37.82430082,144.9438631
13.0,35.0,-37.82285838,144.9470967
13.0,35.0,-37.82012646,144.9749731
9.0,,-37.82254896,144.9456088
12.0,,-37.82379789,144.9472355
9.0,,-37.82261127,144.9464231
5.0,70.0,-37.82456493,144.9459709
9.0,,-37.81476644,144.9417987
9.0,,-37.80249396,144.9632317
1.0,,-37.81245183,144.973931
1.0,70.0,-37.81388753,144.9401342
9.0,,-37.82260412,144.946368
13.0,70.0,-37.81875923,144.9440297
9.0,,-37.82130131,144.9639747
13.0,35.0,-37.82303376,144.947258
5.0,70.0,-37.81580156,144.9451534
3.0,36.0,-37.81771871,144.9498086
13.0,14.0,-37.8202271,144.9463271
9.0,3.0,-37.82385726,144.9481321
9.0,,-37.82239124,144.9453389
1.0,,-37.81499736,144.9412623
5.0,70.0,-37.81890528,144.9462843
5.0,35.0,-37.81839419,144.945951
9.0,,-37.82241155,144.9453994
13.0,,-37.81514141,144.9410404
13.0,150.0,-37.82130802,144.9693704
1.0,20.0,-37.82408457,144.9435781
13.0,14.0,-37.81079157,144.9671061
13.0,14.0,-37.81081276,144.9673019
1.0,,-37.82140534,144.9335082
5.0,70.0,-37.82495988,144.9448258
13.0,14.0,-37.81176633,144.9678572
,,-37.81424312,144.9431403
1.0,,-37.81242534,144.9739793
13.0,35.0,-37.81536348,144.9395167
1.0,,-37.81520975,144.9410646
9.0,,-37.8226162,144.9464238
,,-37.81991369,144.9649796
13.0,35.0,-37.82361504,144.9472554
9.0,,-37.81947493,144.9746169
9.0,,-37.81489126,144.9411856
,,-37.81879685,144.9429504
12.0,,-37.82302873,144.9471675
1.0,20.0,-37.81342039,144.9413591
3.0,36.0,-37.81753773,144.950078
1.0,50.0,-37.81804605,144.9454242
1.0,,-37.82109949,144.9334454
3.0,36.0,-37.8179554,144.9507778
13.0,35.0,-37.82370158,144.9472455
9.0,,-37.81432017,144.9427157
13.0,14.0,-37.81634645,144.9671088
5.0,70.0,-37.81918398,144.9533674
9.0,,-37.82274471,144.9468032
16.0,,-37.82316066,144.9483915
13.0,35.0,-37.82362252,144.9473666
13.0,14.0,-37.81185215,144.967491
9.0,,-37.78708542,144.9412203
1.0,4.0,-37.81457262,144.9431156
1.0,50.0,-37.81316036,144.9420403
3.0,36.0,-37.81754487,144.9497167
1.0,,-37.81412054,144.9439321
,,-37.81830569,144.9447169
1.0,,-37.82141026,144.9330558
9.0,,-37.82276132,144.9467976
9.0,,-37.78649431,144.9424305
13.0,35.0,-37.81879688,144.9429504
13.0,70.0,-37.81850802,144.9441866
9.0,,-37.81971541,144.9677284
5.0,35.0,-37.82070894,144.952407
13.0,70.0,-37.81963278,144.9607466
1.0,,-37.82444361,144.9435055
,,-37.79339489,144.9393794
3.0,36.0,-37.81754054,144.949761
1.0,50.0,-37.80250138,144.9656323
9.0,25.0,-37.81419575,144.9432465
3.0,,-37.81811041,144.9506159
9.0,,-37.81865927,144.9738835
13.0,35.0,-37.82389532,144.9472557
1.0,500.0,-37.81601461,144.9437468
9.0,,-37.82244909,144.9453037
,,-37.81837132,144.9448184
1.0,,-37.82103447,144.932379
1.0,500.0,-37.81685429,144.9434178
5.0,70.0,-37.81770698,144.9459613
9.0,5.0,-37.82028572,144.9606582
5.0,150.0,-37.8175756,144.9494002
9.0,,-37.8225938,144.9463749
13.0,14.0,-37.81084243,144.9673462
,35.0,-37.81921273,144.9744594
,,-37.81849822,144.9442384
13.0,14.0,-37.81633692,144.9671035
13.0,35.0,-37.81979699,144.9597475
13.0,70.0,-37.81430907,144.9415083
9.0,,-37.80994465,144.9638672
9.0,,-37.81973978,144.9673596
,70.0,-37.82005871,144.9656428
3.0,36.0,-37.81779444,144.9490334
13.0,70.0,-37.81505145,144.9415803
13.0,35.0,-37.82301178,144.9472518
1.0,,-37.81749122,144.9520621
9.0,,-37.8219724,144.9441272
1.0,20.0,-37.81373313,144.9405313
5.0,70.0,-37.82509201,144.9468357
9.0,25.0,-37.81420846,144.9434987
3.0,36.0,-37.81754087,144.9500989
9.0,,-37.80789814,144.9629246
1.0,14.0,-37.81910732,144.9654767
1.0,,-37.81619183,144.9398664
9.0,,-37.81476916,144.9417892
9.0,,-37.82269043,144.9462828
5.0,70.0,-37.82421957,144.9443023
13.0,14.0,-37.81639519,144.9671263
9.0,,-37.82099621,144.9617149
,,-37.81993583,144.9650246
,,-37.82025078,144.9447578
9.0,,-37.81141906,144.969083
1.0,,-37.81644331,144.9444823
,35.0,-37.8194495,144.974676
9.0,,-37.8194585,144.9746024
13.0,35.0,-37.81557354,144.9397946
9.0,,-37.81123117,144.9697174
1.0,500.0,-37.81690611,144.9432823
,70.0,-37.82008014,144.9655014
13.0,150.0,-37.82163428,144.969509
13.0,70.0,-37.81627123,144.9671263
5.0,70.0,-37.8245996,144.9474401
9.0,,-37.81952794,144.9747275
1.0,,-37.81618186,144.9393376
13.0,70.0,-37.81951625,144.9606165
5.0,70.0,-37.82445161,144.9453018
13.0,70.0,-37.81800659,144.9713132
,125.0,-37.81924904,144.9651285
3.0,36.0,-37.81763804,144.9504041
1.0,,-37.8248483,144.9472583
12.0,,-37.82363887,144.94731
13.0,14.0,-37.82137865,144.9616022
9.0,,-37.81971012,144.9678129
5.0,70.0,-37.82421028,144.9442149
9.0,8.0,-37.82400895,144.9438718
13.0,70.0,-37.82470612,144.9472972
3.0,21.0,-37.82459441,144.9454726
13.0,14.0,-37.81178328,144.9678209
13.0,70.0,-37.81975779,144.9598816
13.0,14.0,-37.81074177,144.9671236
9.0,,-37.82265068,144.9464291
13.0,35.0,-37.82327557,144.9473266
13.0,35.0,-37.824401,144.9436985
1.0,18.0,-37.82460622,144.9465824
2.0,14.0,-37.81600955,144.9393359
,,-37.81837709,144.9445297
12.0,,-37.8228869,144.947202
9.0,3.0,-37.81228633,144.9659897
13.0,,-37.81526256,144.9405063
,80.0,-37.82035495,144.9639969
5.0,150.0,-37.81793157,144.9510409
5.0,70.0,-37.82447875,144.9474851
12.0,,-37.82344855,144.947346
13.0,14.0,-37.81114439,144.9698809
12.0,,-37.82396532,144.9471513
9.0,,-37.81920411,144.9744401
13.0,100.0,-37.8197472,144.960009
9.0,,-37.80984223,144.9735139
1.0,50.0,-37.82510592,144.9465672
9.0,,-37.81962274,144.9747471
1.0,,-37.81512294,144.9411925
12.0,,-37.82364501,144.9473525
3.0,36.0,-37.817954,144.9506977
1.0,20.0,-37.82404391,144.943903
9.0,,-37.81030931,144.9642516
9.0,,-37.8226719,144.9463228
9.0,,-37.82260706,144.946366
,,-37.82329439,144.95188
13.0,35.0,-37.8193531,144.9741429
3.0,14.0,-37.81986797,144.9651146
9.0,,-37.81874474,144.97403
9.0,,-37.81926963,144.974436
5.0,70.0,-37.81921991,144.9532395
1.0,50.0,-37.81465308,144.9425217
9.0,,-37.82265863,144.9463317
,,-37.81918412,144.943579
13.0,,-37.81512717,144.9410867
,,-37.81409976,144.9439952
13.0,35.0,-37.82371239,144.9473624
5.0,70.0,-37.82443431,144.9462776
1.0,,-37.81549273,144.9401639
9.0,,-37.81296531,144.9652671
9.0,,-37.81877321,144.9740552
2.0,14.0,-37.81596293,144.9394472
,,-37.81509976,144.9415352
,70.0,-37.81988162,144.966827
12.0,,-37.82370256,144.9473042
9.0,,-37.82253368,144.945536
4.0,150.0,-37.82128279,144.9548194
13.0,70.0,-37.81830568,144.9447169
1.0,,-37.81527096,144.9408535
1.0,,-37.81470575,144.9417471
5.0,70.0,-37.81799413,144.9460884
,,-37.81887682,144.9431809
3.0,36.0,-37.81761902,144.9489565
13.0,70.0,-37.81952472,144.9610966
13.0,14.0,-37.81249209,144.965415
13.0,70.0,-37.82028167,144.9495803
5.0,70.0,-37.82393036,144.9481228
9.0,,-37.81153126,144.968574
5.0,70.0,-37.8193825,144.9534642
13.0,70.0,-37.82435816,144.9455703
9.0,,-37.82356834,144.9708867
1.0,50.0,-37.81485943,144.9419781
,,-37.81879166,144.9429452
13.0,35.0,-37.82385625,144.9473992
1.0,,-37.81476919,144.9417893
1.0,,-37.81520906,144.9404011
13.0,150.0,-37.82276869,144.9700337
13.0,70.0,-37.81864692,144.946032
12.0,,-37.82335077,144.9473304
9.0,,-37.82240844,144.9453285
9.0,,-37.81937084,144.964214
5.0,70.0,-37.81948579,144.9536381
13.0,70.0,-37.82445946,144.9465165
1.0,50.0,-37.8185784,144.9440472
9.0,,-37.81848852,144.9738038
5.0,150.0,-37.81753902,144.9497778
12.0,,-37.82387897,144.9473158
13.0,70.0,-37.8199652,144.9662341
9.0,8.0,-37.82453657,144.9470352
12.0,,-37.82317542,144.9472838
13.0,100.0,-37.81971118,144.9601471
,35.0,-37.81770359,144.9731331
9.0,,-37.82194551,144.9444442
9.0,,-37.80241872,144.9632491
9.0,,-37.78647829,144.9424573
9.0,,-37.81899043,144.9741901
16.0,,-37.823127,144.9487004
13.0,35.0,-37.82345359,144.9473612
13.0,14.0,-37.82103965,144.9616693
4.0,150.0,-37.81789931,144.9505489
9.0,,-37.81462903,144.9424903
2.0,14.0,-37.82290413,144.9516003
1.0,,-37.81919972,144.9470507
13.0,70.0,-37.8242495,144.9709725
1.0,50.0,-37.81485869,144.9418811
5.0,35.0,-37.82398024,144.9476518
,,-37.82040167,144.9452294
13.0,70.0,-37.82424548,144.9445361
12.0,,-37.82383767,144.9473537
,,-37.81906296,144.9434277
,,-37.81879429,144.9429451
13.0,14.0,-37.8210513,144.9616519
9.0,,-37.81878745,144.9740677
1.0,,-37.81764539,144.9496137
9.0,25.0,-37.81403788,144.9439882
9.0,,-37.8150378,144.9411499
,,-37.82387367,144.9519702
13.0,70.0,-37.81460435,144.9408777
1.0,20.0,-37.82455746,144.9467642
3.0,14.0,-37.8112461,144.9693578
,,-37.81586706,144.9393816
3.0,36.0,-37.81765546,144.950441
3.0,18.0,-37.82234174,144.9513886
9.0,,-37.82263801,144.9463454
9.0,,-37.80983481,144.9734522
9.0,,-37.815374,144.9417928
13.0,35.0,-37.82281612,144.9470842
13.0,14.0,-37.8111624,144.9698769
9.0,,-37.78697765,144.9414115
9.0,,-37.8226439,144.9463415
13.0,14.0,-37.81632632,144.9671772
13.0,,-37.82020982,144.9505797
1.0,18.0,-37.82432157,144.9445009
9.0,,-37.82263064,144.9463503
5.0,70.0,-37.82025093,144.9496857
9.0,,-37.81541076,144.9409159
9.0,,-37.81933697,144.974558
5.0,70.0,-37.81881378,144.9459841
13.0,14.0,-37.82132144,144.9615969
1.0,,-37.82146061,144.9335067
5.0,70.0,-37.82442538,144.9461937
9.0,,-37.8190268,144.9730714
9.0,,-37.81011665,144.9725953
9.0,,-37.81811842,144.9734769
9.0,,-37.82244775,144.9451266
3.0,36.0,-37.81775773,144.9494138
9.0,,-37.82241469,144.9453246
9.0,,-37.82265127,144.9463366
9.0,,-37.81198498,144.9668005
3.0,36.0,-37.81779641,144.9501644
9.0,,-37.80248018,144.9632022
1.0,18.0,-37.82403333,144.9474055
9.0,,-37.81332243,144.9654428
5.0,70.0,-37.82426657,144.9447289
13.0,14.0,-37.8107566,144.9671598
13.0,14.0,-37.81115604,144.9698742
3.0,36.0,-37.81481585,144.9416642
9.0,,-37.78655836,144.9423233
5.0,70.0,-37.81808223,144.9461261
,,-37.81937808,144.9652378
1.0,50.0,-37.80227567,144.9656363
13.0,150.0,-37.82220772,144.9694983
1.0,18.0,-37.82344271,144.9431526
9.0,,-37.81481479,144.9420796
9.0,25.0,-37.81416714,144.9436449
,,-37.81427222,144.943281
13.0,35.0,-37.81820805,144.9459083
9.0,,-37.81552856,144.9400185
4.0,250.0,-37.82010527,144.9504858
9.0,,-37.82241782,144.9453227
9.0,,-37.81426963,144.9432585
1.0,,-37.81519765,144.9404282
,14.0,-37.78682439,144.9418773
,,-37.82346877,144.951783
12.0,,-37.82369346,144.947305
,,-37.82408746,144.9522493
1.0,,-37.81760484,144.9512607
9.0,,-37.81502052,144.9411307
,14.0,-37.7868334,144.9418551
9.0,,-37.81950303,144.9747054
13.0,14.0,-37.82120809,144.961739
9.0,,-37.81971753,144.9677096
1.0,,-37.81529397,144.9405051
9.0,,-37.81808995,144.9734518
3.0,36.0,-37.81486048,144.9415516
,,-37.81821031,144.9449666
9.0,,-37.81900985,144.973117
9.0,,-37.80261582,144.9661312
5.0,70.0,-37.82446887,144.9466034
1.0,,-37.81648099,144.9443939
1.0,,-37.81479444,144.941722
9.0,40.0,-37.82388935,144.943327
13.0,70.0,-37.82515877,144.9470279
9.0,,-37.81426636,144.9432362
3.0,18.0,-37.82232424,144.9514528
12.0,,-37.8233951,144.9473387
,,-37.82508535,144.9461666
9.0,,-37.81818241,144.9734624
9.0,,-37.82264095,144.9463434
3.0,36.0,-37.81775275,144.9494597
2.0,80.0,-37.81881174,144.967365
9.0,,-37.80258721,144.9631204
9.0,,-37.82101528,144.9615835
13.0,70.0,-37.82455966,144.9459059
12.0,,-37.82395833,144.9473099
5.0,70.0,-37.82407843,144.9483922
9.0,,-37.81544898,144.9415915
13.0,70.0,-37.82025089,144.9496858
,,-37.81912551,144.9434855
9.0,,-37.80228733,144.963174
13.0,70.0,-37.83234023,144.9730539
13.0,70.0,-37.81947597,144.9523681
9.0,,-37.82275528,144.9467996
13.0,35.0,-37.82357166,144.9472578
5.0,70.0,-37.82037542,144.9500241
3.0,14.0,-37.81124081,144.969382
1.0,,-37.81922491,144.9426645
12.0,,-37.8238774,144.9473778
5.0,70.0,-37.81756063,144.9458974
3.0,36.0,-37.81793795,144.9509965
5.0,70.0,-37.81940788,144.9525971
9.0,,-37.81488279,144.9410617
5.0,70.0,-37.82025852,144.9506298
,,-37.81840301,144.9444882
9.0,,-37.82103647,144.9644212
9.0,,-37.8159089,144.9393252
,,-37.81816272,144.9450914
9.0,,-37.81841016,144.9736635
9.0,,-37.81524602,144.9409211
13.0,35.0,-37.82464583,144.9454009
13.0,14.0,-37.81178116,144.967837
9.0,,-37.82350266,144.9708532
,,-37.82511043,144.9464834
12.0,,-37.82308799,144.947259
9.0,,-37.81537009,144.9410226
9.0,,-37.82273415,144.9468067
5.0,35.0,-37.82460587,144.9454224
,125.0,-37.82042957,144.9638875
13.0,150.0,-37.82214154,144.9699164
1.0,4.0,-37.81537403,144.9417927
13.0,35.0,-37.82373434,144.947356
5.0,70.0,-37.81477469,144.9410639
1.0,35.0,-37.82382293,144.9478386
5.0,70.0,-37.82430382,144.9450723
5.0,70.0,-37.81931244,144.9537075
9.0,,-37.81821094,144.9735586
1.0,150.0,-37.82404567,144.9483687
9.0,,-37.82106931,144.9640752
9.0,,-37.82275106,144.9465717
3.0,,-37.81800659,144.9507782
16.0,,-37.82273915,144.9477885
9.0,,-37.81906295,144.9743148
9.0,,-37.81601924,144.9666662
9.0,,-37.82279213,144.9467674
9.0,,-37.82276434,144.9467966
9.0,,-37.81821087,144.9734875
9.0,,-37.82354398,144.9707982
9.0,,-37.81595128,144.9392661
,14.0,-37.78681538,144.9418907
9.0,,-37.8225566,144.9456452
5.0,70.0,-37.81853496,144.9466654
9.0,,-37.82240318,144.9453982
13.0,70.0,-37.82291896,144.9705447
,,-37.81991369,144.9649796
5.0,70.0,-37.817975,144.9462511
1.0,,-37.81921851,144.9469822
9.0,,-37.81172789,144.9666915
13.0,14.0,-37.82101422,144.9616948
16.0,,-37.82313484,144.9486734
12.0,,-37.82379685,144.9473547
,,-37.81440127,144.9429777
9.0,,-37.81836034,144.9736195
12.0,,-37.82380057,144.9473852
,,-37.81943632,144.9425645
12.0,,-37.82382689,144.9473309
13.0,14.0,-37.81248573,144.9653815
3.0,14.0,-37.82352889,144.9432318
9.0,,-37.81154054,144.9686728
2.0,14.0,-37.82289778,144.951666
,,-37.7985479,144.9231601
9.0,,-37.8146339,144.9418202
9.0,,-37.8148803,144.9410483
13.0,35.0,-37.82356081,144.9472582
1.0,20.0,-37.82453158,144.946658
13.0,14.0,-37.81560378,144.9671316
13.0,14.0,-37.81638353,144.9671772
9.0,,-37.81904799,144.9728635
,125.0,-37.82006891,144.9650964
,,-37.82464708,144.9456895
13.0,100.0,-37.81971012,144.9600211
13.0,70.0,-37.82437278,144.9446426
3.0,18.0,-37.82230528,144.9515103
12.0,,-37.81199414,144.9445565
13.0,14.0,-37.82022074,144.9462949
13.0,14.0,-37.81560166,144.9669009
12.0,,-37.82293061,144.9472144
1.0,,-37.81516141,144.9411043
13.0,70.0,-37.82446891,144.9466034
,35.0,-37.81900032,144.9742784
9.0,,-37.82075359,144.9640623
5.0,70.0,-37.81752106,144.9460544
,,-37.82378843,144.9519308
1.0,20.0,-37.81496992,144.9415412
5.0,70.0,-37.8247061,144.9472972
1.0,50.0,-37.81536109,144.9406372
1.0,,-37.8244857,144.9434757
9.0,,-37.81519766,144.9404283
,,-37.81435498,144.9429473
9.0,8.0,-37.82417227,144.9438889
9.0,,-37.81932711,144.9744867
5.0,70.0,-37.81883628,144.9464718
5.0,70.0,-37.81943928,144.9540241
13.0,70.0,-37.81484012,144.9442264
,,-37.82000672,144.9669946
