feature,condition_rating,Latitude,Longitude
Bollard,3.14,-37.79347074939545,144.9185379562731
Litter Bin,3.0,-37.79027758799175,144.9438220948021
Litter Bin,3.0,-37.82281598111665,144.9716414097983
Litter Bin,3.0,-37.810081393048165,144.9536167115451
Litter Bin,3.0,-37.81017596957339,144.978715460746
Litter Bin,4.0,-37.83891385700054,144.97872047721893
Litter Bin,3.0,-37.81319694087993,144.98856954392625
Litter Bin,4.0,-37.816670175940374,144.98188619552832
Litter Bin,3.0,-37.80157245033147,144.97379882214156
Bollard,2.8,-37.794600349845936,144.92061819706612
Bollard,2.8,-37.79460915056217,144.92060114284615
Bollard,3.11,-37.80642692398068,144.95819945813614
Bollard,3.0,-37.77900284784812,144.9559827438865
Litter Bin,4.0,-37.841582779703266,144.9809420565697
Litter Bin,4.0,-37.83796502602892,144.98189408379267
Litter Bin,4.0,-37.79200897527111,144.92089594359817
Litter Bin,3.0,-37.792393323150165,144.9207682015786
Litter Bin,3.0,-37.7857915157204,144.9531648424423
Litter Bin,4.0,-37.791539600461405,144.96113516907133
Litter Bin,3.0,-37.800716987700675,144.95850663098938
Litter Bin,4.0,-37.79300072703133,144.91915154700132
Litter Bin,4.0,-37.80211290886355,144.9654424463252
Litter Bin,3.0,-37.79993919099786,144.9431465755207
Litter Bin,3.0,-37.78142814784559,144.96143997429905
Bollard,1.0,-37.78145728779022,144.95132419141274
Bollard,1.25,-37.781488650771685,144.9553902556667
Bollard,4.0,-37.82017350403146,144.96971966402856
Litter Bin,4.0,-37.77884377258954,144.96059311732847
Litter Bin,3.0,-37.7822866871904,144.96325707390244
Litter Bin,4.0,-37.78818912410086,144.95962182992008
Litter Bin,3.0,-37.794470677008775,144.91676362365146
Litter Bin,4.0,-37.806967474951435,144.95125359595673
Litter Bin,3.0,-37.785324298310066,144.9537637662769
Litter Bin,3.0,-37.80330839020329,144.96614551014324
Litter Bin,4.0,-37.77885877615485,144.96059565700895
Litter Bin,4.0,-37.788712280846696,144.96229859140846
Litter Bin,3.0,-37.78477142018224,144.95973729426518
Litter Bin,3.0,-37.796247729058045,144.95289181905935
Litter Bin,4.0,-37.7817324345,144.96028719541428
Litter Bin,3.0,-37.807845331786105,144.95160711513319
Bollard,3.14,-37.793216914482485,144.91884533764292
Bollard,2.8,-37.795566822340284,144.91896836209736
Bollard,2.8,-37.79557974502484,144.91897549475445
Bollard,2.8,-37.79504445651942,144.91965941123516
Bollard,2.8,-37.79505000750244,144.9196114448585
Litter Bin,4.0,-37.795269965909924,144.92097293553297
Litter Bin,4.0,-37.794726771107946,144.9198214075888
Litter Bin,4.0,-37.778577502906984,144.9546181302667
Litter Bin,4.0,-37.779498456291336,144.95623489133382
Litter Bin,3.0,-37.80596985630715,144.94796094571674
Litter Bin,3.0,-37.79836616648829,144.971585728387
Litter Bin,3.0,-37.8021825371356,144.96615527094036
Litter Bin,4.0,-37.79423967003117,144.9194939270172
Litter Bin,4.0,-37.78927136987808,144.95934212204043
Bollard,1.0,-37.82145195426553,144.9836347672315
Bollard,3.0,-37.78741185585347,144.95093241314268
Litter Bin,4.0,-37.79316419676632,144.91977370680107
Litter Bin,3.0,-37.801905488852114,144.96335368693408
Litter Bin,3.0,-37.802735053465035,144.96261047867452
Litter Bin,3.0,-37.80289575223089,144.96317940065458
Litter Bin,3.0,-37.78462759241372,144.95434970719663
Litter Bin,3.0,-37.78798798264139,144.949865894519
Litter Bin,4.0,-37.78192266498487,144.95226784373793
Litter Bin,4.0,-37.78337113191776,144.95434756344918
Litter Bin,3.0,-37.82421862299058,144.9769713153847
Litter Bin,3.0,-37.82170832748853,144.9697580374939
Litter Bin,3.0,-37.80203540546101,144.97014219292973
Litter Bin,3.0,-37.811701899985195,144.95563045743407
Litter Bin,4.0,-37.81121226485189,144.97856497575526
Litter Bin,4.0,-37.80708046630286,144.97280990946493
Litter Bin,3.0,-37.80308480827856,144.97353169652843
Litter Bin,3.0,-37.833921090987594,144.9815734259848
Litter Bin,3.0,-37.81866012651542,144.97210234898364
Bollard,1.0,-37.81879770834759,144.97916632721643
Bollard,1.0,-37.8188058649604,144.9791795097916
Bollard,1.0,-37.81881384531826,144.97919292438073
Bollard,4.0,-37.82279626759285,144.97144393081211
Bollard,3.0,-37.78682691911389,144.95205775145712
Litter Bin,3.0,-37.81324223076742,144.97573588283925
Litter Bin,3.0,-37.81888315608431,144.97281863998367
Litter Bin,3.0,-37.8164409753236,144.9797875730125
Litter Bin,3.0,-37.830275203884284,144.97262583089565
Litter Bin,3.0,-37.81244765642211,144.98961709618854
Litter Bin,3.0,-37.811994563385554,144.95424804546064
Litter Bin,3.0,-37.810376792122135,144.9730348501554
Litter Bin,3.0,-37.82003153067164,144.9733214986981
Litter Bin,3.0,-37.838885481612905,144.9847608394396
Litter Bin,3.0,-37.81373098684456,144.9745280901739
Bollard,2.87,-37.79135064180401,144.92229868126316
Bollard,2.87,-37.79135474299133,144.9222808511874
Bollard,2.87,-37.79135838780455,144.9222626932181
Bollard,3.0,-37.77911732639492,144.95577669304126
Bollard,3.0,-37.79622242070339,144.92078439999528
Litter Bin,3.0,-37.81353475797422,144.9752225135326
Litter Bin,3.0,-37.80586087855481,144.97175139775078
Litter Bin,3.0,-37.82023201178098,144.96957980466712
Litter Bin,3.0,-37.81465594956454,144.98035127856588
Litter Bin,4.0,-37.812998755825184,144.9810597113425
Litter Bin,3.0,-37.8196827303425,144.96949534089998
Litter Bin,3.0,-37.822935985931714,144.9707818591445
Litter Bin,3.0,-37.81429725290671,144.97596208549592
Litter Bin,3.0,-37.813355387362066,144.97536190900772
Bollard,2.87,-37.79152040217201,144.92196551257106
Bollard,2.87,-37.791529927701,144.92194866604362
Bollard,2.87,-37.79154133874724,144.92193142600377
Bollard,3.0,-37.791844294922264,144.92082754133938
Litter Bin,3.0,-37.81520966286465,144.97708766940966
Litter Bin,3.0,-37.813490298165846,144.9775751197453
Litter Bin,4.0,-37.807059367834995,144.97085241456486
Litter Bin,4.0,-37.843265625145115,144.97981226551036
Litter Bin,3.0,-37.81031034848152,144.95512952295502
Litter Bin,3.0,-37.81220320531457,144.98061883739945
Litter Bin,3.0,-37.82084303298106,144.97294417126665
Litter Bin,3.0,-37.813745667791494,144.98058237360053
Litter Bin,4.0,-37.813370968794686,144.97799412892144
Litter Bin,3.0,-37.81393290890129,144.97641312386708
Litter Bin,4.0,-37.81493602321624,144.9823480486424
Bollard,1.0,-37.82174614007803,144.98422137755833
Bollard,1.0,-37.82175209285809,144.98423746133858
Bollard,1.0,-37.821759109049324,144.98425249372877
Bollard,1.0,-37.8217661252387,144.98426752612187
Bollard,1.0,-37.82177315892252,144.98428358050163
Bollard,1.0,-37.8217790903102,144.9842984152017
Bollard,3.0,-37.787318813448216,144.95047429797074
Litter Bin,3.0,-37.816467212862,144.98013503686602
Litter Bin,3.0,-37.8195893722568,144.97184846014497
Litter Bin,3.0,-37.80940195702674,144.9532099731792
Litter Bin,4.0,-37.82665536608025,144.97442184708046
Litter Bin,3.0,-37.809537997676465,144.97428249151739
Litter Bin,3.0,-37.81336081681232,144.9811524229437
Litter Bin,3.0,-37.81661620865581,144.98136124902908
Litter Bin,4.0,-37.814292238605375,144.97777872058887
Bollard,1.0,-37.82152937991714,144.98378296109826
Litter Bin,3.0,-37.77998229297483,144.96253882038636
Litter Bin,3.0,-37.81417641942105,144.97927372263692
Litter Bin,3.0,-37.81353208836444,144.97475287597806
Litter Bin,4.0,-37.81192136537326,144.9829719536506
Litter Bin,4.0,-37.80685819956424,144.96929308143422
Litter Bin,3.0,-37.8294927209629,144.96431198983495
Litter Bin,3.0,-37.833375797213705,144.98028649355805
Litter Bin,3.0,-37.81304309973389,144.97640868144148
Litter Bin,3.0,-37.83000300238016,144.97457605478914
Litter Bin,3.0,-37.81108232889366,144.95592039026764
Litter Bin,3.0,-37.811330973395016,144.95455613085818
Litter Bin,3.0,-37.813879923428864,144.9748879758585
Litter Bin,3.0,-37.80134156430429,144.97209185172716
Litter Bin,3.0,-37.830506049403745,144.97488577373883
Litter Bin,3.0,-37.821643423761145,144.9712103400793
Litter Bin,4.0,-37.80579746441569,144.97084288748033
Litter Bin,4.0,-37.83795275096937,144.9818877141022
Bollard,1.0,-37.82934391995685,144.96432141964655
Bollard,1.0,-37.775509377154265,144.9394703816461
Bollard,1.0,-37.775507403703386,144.9394554498344
Bollard,3.0,-37.779105541429026,144.9557882582475
Litter Bin,3.0,-37.82135707120949,144.95761333616576
Litter Bin,3.0,-37.820976938420266,144.97585084687574
Litter Bin,4.0,-37.81565655324619,144.98232922568897
Litter Bin,3.0,-37.82206645190454,144.95588275093905
Litter Bin,3.0,-37.818561979035806,144.97050654865316
Litter Bin,3.0,-37.802685129624635,144.97035507897837
Litter Bin,3.0,-37.80629990162724,144.97033743465988
Litter Bin,3.0,-37.82082800225873,144.97287198891235
Litter Bin,3.0,-37.81930301369951,144.97395999257498
Litter Bin,3.0,-37.81993723521901,144.97494327081594
Litter Bin,3.0,-37.827093730646205,144.98514292989782
Litter Bin,3.0,-37.84512927681665,144.98256712469293
Bollard,2.86,-37.79129086866131,144.92120440004868
Bollard,2.47,-37.790885276135846,144.92171644603067
Bollard,2.86,-37.79076480119759,144.92158945735588
Bollard,3.0,-37.80540751448831,144.97325989529514
Bollard,3.0,-37.79523205872558,144.9239835797568
Litter Bin,2.0,-37.83977101810606,144.9814599788642
Litter Bin,2.0,-37.83935025754679,144.98261119508405
Litter Bin,4.0,-37.778876710935606,144.9605957317773
Litter Bin,3.0,-37.80218157744999,144.9661466654714
Litter Bin,4.0,-37.7849448763871,144.96315162045963
Litter Bin,4.0,-37.80321125060951,144.96526953695653
Litter Bin,4.0,-37.80210599073511,144.96544365836093
Litter Bin,4.0,-37.77867278898809,144.96170551435722
Litter Bin,3.0,-37.80329972695537,144.96612916542753
Bollard,1.0,-37.822222157204024,144.9853384780203
Bollard,1.0,-37.82221912391516,144.98532447319562
Bollard,1.0,-37.822111005199574,144.98506248141243
Bollard,3.0,-37.78674924539748,144.95207374924857
Litter Bin,3.0,-37.799943333543375,144.94315157136012
Litter Bin,3.0,-37.801916352581785,144.96335134413775
Litter Bin,3.0,-37.80288134048988,144.96318502115483
Litter Bin,3.0,-37.784939832467266,144.9623598628527
Litter Bin,4.0,-37.78192004029166,144.95226201184218
Litter Bin,3.0,-37.783377786221266,144.95435192185536
Litter Bin,3.0,-37.84073033249389,144.9802786036119
Litter Bin,3.0,-37.81429715532025,144.97595640841016
Litter Bin,3.0,-37.81200498241491,144.95424605399253
Litter Bin,4.0,-37.8277760722611,144.98265197457562
Litter Bin,3.0,-37.82999128520036,144.97456546778278
Litter Bin,3.0,-37.820227325919696,144.9695902710463
Litter Bin,4.0,-37.827491212154,144.98164253425824
Bollard,2.08,-37.78946335095469,144.92216281934276
Bollard,2.08,-37.789471177199964,144.92215181227985
Bollard,2.08,-37.78948000626003,144.9221414584575
Bollard,3.0,-37.782838847094624,144.96296565686708
Hoop,4.0,-37.78790256965983,144.96263708376748
Litter Bin,3.0,-37.815216365171715,144.9770948702182
Litter Bin,4.0,-37.8277200682276,144.98240240907364
Litter Bin,4.0,-37.814238057209245,144.97479924073338
Litter Bin,3.0,-37.81038893470744,144.9730334957773
Litter Bin,3.0,-37.813732934511435,144.9805755641396
Litter Bin,3.0,-37.806866613772826,144.96928978417068
Litter Bin,3.0,-37.81416087902333,144.97925563042284
Litter Bin,3.0,-37.82136451245729,144.95761631198567
Litter Bin,3.0,-37.81373254109573,144.9745398614838
Litter Bin,3.0,-37.83391802849477,144.98155248878572
Bollard,1.97,-37.80786983986847,144.91628043527794
Bollard,3.16,-37.81671395805013,144.95420329814706
Bollard,4.0,-37.80567056468409,144.97339581639613
Litter Bin,3.0,-37.81170677703062,144.95564145479077
Litter Bin,3.0,-37.82004082763124,144.97333283197744
Litter Bin,3.0,-37.80939708568724,144.95319931692595
Litter Bin,4.0,-37.824643203108735,144.97789144378368
Litter Bin,3.0,-37.81018226902486,144.97871494818583
Litter Bin,3.0,-37.81123191192706,144.97855455753307
Litter Bin,4.0,-37.813362887725326,144.97799060081678
Litter Bin,4.0,-37.81429188534908,144.97778963535296
Litter Bin,3.0,-37.82205996866841,144.95586747932526
Litter Bin,4.0,-37.82790581403698,144.98333945372872
Litter Bin,4.0,-37.82730884647343,144.98114509753896
Litter Bin,4.0,-37.824566535688355,144.97782980087317
Barbeque,3.0,-37.786811624350314,144.95295080957254
Barbeque,3.0,-37.79375198566206,144.92404057125708
Hoop,4.0,-37.78627797577276,144.96289018458594
Litter Bin,3.0,-37.80135685773278,144.9720850732162
Litter Bin,4.0,-37.80706085420293,144.97084453659224
Litter Bin,3.0,-37.811074225552346,144.95591561580957
Litter Bin,3.0,-37.810089976442406,144.9536231762591
Litter Bin,3.0,-37.822373372151695,144.97005984436018
Litter Bin,3.0,-37.82163954263527,144.9712152178206
Litter Bin,3.0,-37.81040790551687,144.98109348482203
Litter Bin,4.0,-37.826664255563315,144.97443569212658
Litter Bin,3.0,-37.82246394447263,144.97174386553615
Litter Bin,3.0,-37.81737787233185,144.97339692161464
Litter Bin,3.0,-37.8195899359728,144.9718602594339
Litter Bin,3.0,-37.82170107449483,144.9697555097015
Litter Bin,3.0,-37.802691609319744,144.97034411175926
Litter Bin,4.0,-37.843258462418405,144.9798097336248
Litter Bin,4.0,-37.82748335430083,144.98162047976365
Litter Bin,4.0,-37.82730239174156,144.98113129881008
Bollard,4.0,-37.80519964379966,144.97130437536745
Bollard,4.0,-37.82695535209907,144.97419573128192
Bollard,3.0,-37.82367204157074,144.97832387916137
Litter Bin,3.0,-37.81031778522125,144.9551270460053
Litter Bin,3.0,-37.82096424197588,144.97584619511886
Litter Bin,3.0,-37.81995173467472,144.97495843822387
Litter Bin,3.0,-37.81132424478412,144.95455268167598
Litter Bin,3.0,-37.82070140499376,144.9707071918755
Litter Bin,3.0,-37.81193497133539,144.98296658533073
Litter Bin,3.0,-37.830512277832746,144.9748968518045
Litter Bin,4.0,-37.82783175034095,144.98294040598466
Litter Bin,4.0,-37.824128738889534,144.97744650176855
Bollard,4.0,-37.80109081679978,144.9722622576798
Bollard,4.0,-37.81170155221619,144.98318149130597
Bollard,3.0,-37.82693215936512,144.97415194235094
Bollard,3.0,-37.81210498802736,144.9780987551041
Bollard,3.0,-37.79675512029968,144.92127029429437
Hoop,4.0,-37.78156023903856,144.95333233364548
Hoop,4.0,-37.781994343353176,144.95326528918403
Litter Bin,3.0,-37.82596879931393,144.97574978300207
Litter Bin,3.0,-37.8095460016419,144.974260577514
Litter Bin,3.0,-37.80204179298256,144.97014156374158
Litter Bin,3.0,-37.81566302198665,144.98233859172643
Litter Bin,3.0,-37.82084002545941,144.97293698283084
Bollard,4.0,-37.81167970655171,144.9831845847844
Bollard,4.0,-37.81589369372379,144.98237366054556
Bollard,4.0,-37.815873000636586,144.9824019417688
Litter Bin,3.0,-37.82082896527825,144.97288604958274
Litter Bin,3.0,-37.81866000894537,144.97210598745423
Litter Bin,4.0,-37.806507977393,144.97206842128634
Litter Bin,4.0,-37.80557106611437,144.97325394718212
Litter Bin,3.0,-37.84513839336825,144.98257324021384
Litter Bin,4.0,-37.8433490299831,144.9822740396681
Litter Bin,3.0,-37.83976000747638,144.98148005140476
Litter Bin,3.0,-37.841106765805236,144.98470685481533
Litter Bin,4.0,-37.83890705634087,144.98476297941292
Litter Bin,4.0,-37.83798502175244,144.9819039928932
Litter Bin,4.0,-37.82464989173266,144.97789785064165
Litter Bin,4.0,-37.827828994751385,144.98292684711353
Litter Bin,4.0,-37.827717150495225,144.98238465087832
Bollard,3.0,-37.81319586840912,144.97758474495606
Bollard,3.0,-37.79045325072506,144.92334595134457
Bollard,3.0,-37.8218438114559,144.97486741436524
Litter Bin,3.0,-37.80273000392415,144.9626207257993
Litter Bin,4.0,-37.824548754847456,144.97781244934944
Litter Bin,4.0,-37.824465073564284,144.97774645363629
Litter Bin,4.0,-37.82748842669423,144.98163249839047
Litter Bin,4.0,-37.8275708269522,144.9818762306281
Litter Bin,4.0,-37.8277750158353,144.98264291408145
Picnic Setting,3.0,-37.785189234976876,144.9622323086609
Picnic Setting,4.0,-37.79385027610928,144.92388053542476
Picnic Setting,3.0,-37.78521213381399,144.96231616098524
Picnic Setting,3.0,-37.78705608831486,144.95303229389955
Picnic Setting,4.0,-37.793893281752496,144.92368741034468
Picnic Setting,5.0,-37.79768695756987,144.92602506898973
Picnic Setting,3.0,-37.782907740490316,144.9437639623475
Bollard,3.0,-37.81322760463463,144.9775803574942
Bollard,4.0,-37.81585757805201,144.982438031305
Bollard,4.0,-37.80131786082512,144.9740865373946
Bollard,4.0,-37.80565276686547,144.9733984610164
Bollard,3.0,-37.779326920955164,144.95487746424558
Picnic Setting,3.0,-37.785035931810725,144.9622940895331
Picnic Setting,2.0,-37.79110282733468,144.94502179165377
Picnic Setting,5.0,-37.79776015606662,144.9260570922444
Picnic Setting,3.0,-37.79102489535352,144.94489381255877
Picnic Setting,3.0,-37.789956194361864,144.945116130633
Picnic Setting,3.0,-37.78997872161067,144.9449507350576
Picnic Setting,3.0,-37.844868916328586,144.98074265111768
Picnic Setting,4.0,-37.819840750229034,144.9748298051309
Picnic Setting,3.0,-37.83002173979375,144.965100849307
Picnic Setting,4.0,-37.845020440334444,144.98245292564224
Picnic Setting,3.0,-37.83383409713718,144.9818607688869
Picnic Setting,3.0,-37.829842941662434,144.96510576172645
Bollard,4.0,-37.816537991308586,144.9878005587789
Litter Bin,4.0,-37.816027175457656,144.97665026636918
Picnic Setting,3.0,-37.81169706774819,144.98678483949436
Picnic Setting,4.0,-37.82012174174844,144.97512874171036
Picnic Setting,3.0,-37.84220219635583,144.9817799483154
Picnic Setting,3.0,-37.84245665592145,144.98193051412738
Picnic Setting,3.0,-37.83389663178789,144.9814293341254
Picnic Setting,4.0,-37.844595273914855,144.98032498214843
Picnic Setting,4.0,-37.82007106890082,144.97508002726582
Picnic Setting,4.0,-37.83384208100603,144.98181657838313
Picnic Setting,4.0,-37.84501707088588,144.98260336626157
Picnic Setting,3.0,-37.81001271547613,144.95471586843175
Picnic Setting,3.0,-37.79151565290129,144.92369912583445
Picnic Setting,3.0,-37.801993363751286,144.96307812287156
Picnic Setting,4.0,-37.802830712772845,144.96290996517132
Picnic Setting,4.0,-37.821764024016154,144.95732662251393
Picnic Setting,4.0,-37.82181009136651,144.95723412656213
Bollard,4.0,-37.8229009191304,144.97157091936063
Bollard,4.0,-37.809325389357895,144.95273490864557
Bollard,3.0,-37.81980436931388,144.97278377919974
Picnic Setting,3.0,-37.828656937252504,144.96741341045328
Picnic Setting,3.0,-37.828736969451874,144.96735645077715
Picnic Setting,3.0,-37.828697530989864,144.96729572545112
Picnic Setting,4.0,-37.82870592957271,144.96747944087215
Seat,4.0,-37.78170566046958,144.96063015542717
Seat,4.0,-37.78797088235342,144.9594671536907
Seat,4.0,-37.803095800554644,144.96557152838042
Seat,4.0,-37.802782581963335,144.9654324732421
Seat,3.0,-37.80239472516872,144.9628527767295
Seat,3.0,-37.79685824797776,144.93896087240222
Seat,5.0,-37.79491117285864,144.93073351993237
Seat,3.0,-37.78543080512326,144.95431813365408
Seat,3.0,-37.787193220559075,144.95106654041987
Seat,3.0,-37.783586758241974,144.9599262292777
