Cluster,Dur_bins,Variable,Mean,Duration,Profile_shape,Cluster_id
13,0.208333333,prain,0.124156809,[0.25 - 2:10) hr,F1,13-A
13,0.208333333,irain,1.489881713,[0.25 - 2:10) hr,F1,13-A
13,0.333333333,crain,0.430501825,[0.25 - 2:10) hr,F1,13-A
13,0.291666667,prain,0.210668628,[0.25 - 2:10) hr,F1,13-A
13,0.291666667,irain,2.528023533,[0.25 - 2:10) hr,F1,13-A
13,0.416666667,crain,0.656123252,[0.25 - 2:10) hr,F1,13-A
13,0.375,prain,0.225621427,[0.25 - 2:10) hr,F1,13-A
13,0.375,irain,2.707457129,[0.25 - 2:10) hr,F1,13-A
13,0.5,crain,0.802454505,[0.25 - 2:10) hr,F1,13-A
13,0.458333333,prain,0.146331253,[0.25 - 2:10) hr,F1,13-A
13,0.458333333,irain,1.755975041,[0.25 - 2:10) hr,F1,13-A
13,0.583333333,crain,0.862809974,[0.25 - 2:10) hr,F1,13-A
13,0.541666667,prain,0.060355468,[0.25 - 2:10) hr,F1,13-A
13,0.541666667,irain,0.724265619,[0.25 - 2:10) hr,F1,13-A
13,0.666666667,crain,0.910922556,[0.25 - 2:10) hr,F1,13-A
13,0.625,prain,0.048112582,[0.25 - 2:10) hr,F1,13-A
13,0.625,irain,0.577350986,[0.25 - 2:10) hr,F1,13-A
13,0.75,crain,0.94063849,[0.25 - 2:10) hr,F1,13-A
13,0.708333333,prain,0.029715934,[0.25 - 2:10) hr,F1,13-A
13,0.708333333,irain,0.356591206,[0.25 - 2:10) hr,F1,13-A
13,0.833333333,crain,0.96381984,[0.25 - 2:10) hr,F1,13-A
13,0.791666667,prain,0.023181351,[0.25 - 2:10) hr,F1,13-A
13,0.791666667,irain,0.278176208,[0.25 - 2:10) hr,F1,13-A
13,0.916666667,crain,0.980851801,[0.25 - 2:10) hr,F1,13-A
13,0.875,prain,0.017031961,[0.25 - 2:10) hr,F1,13-A
13,0.875,irain,0.20438353,[0.25 - 2:10) hr,F1,13-A
13,1,crain,1,[0.25 - 2:10) hr,F1,13-A
13,0.958333333,prain,0.019148199,[0.25 - 2:10) hr,F1,13-A
13,0.958333333,irain,0.229778387,[0.25 - 2:10) hr,F1,13-A
14,0.083333333,crain,0.103148691,[0.25 - 2:10) hr,F1,14-A
14,0.041666667,prain,0.103148691,[0.25 - 2:10) hr,F1,14-A
14,0.041666667,irain,1.237784289,[0.25 - 2:10) hr,F1,14-A
14,0.166666667,crain,0.286633297,[0.25 - 2:10) hr,F1,14-A
14,0.125,prain,0.183484607,[0.25 - 2:10) hr,F1,14-A
14,0.125,irain,2.201815279,[0.25 - 2:10) hr,F1,14-A
14,0.25,crain,0.653028981,[0.25 - 2:10) hr,F1,14-A
14,0.208333333,prain,0.366395684,[0.25 - 2:10) hr,F1,14-A
14,0.208333333,irain,4.396748203,[0.25 - 2:10) hr,F1,14-A
14,0.333333333,crain,0.833989873,[0.25 - 2:10) hr,F1,14-A
14,0.291666667,prain,0.180960892,[0.25 - 2:10) hr,F1,14-A
14,0.291666667,irain,2.171530709,[0.25 - 2:10) hr,F1,14-A
14,0.416666667,crain,0.895973713,[0.25 - 2:10) hr,F1,14-A
14,0.375,prain,0.061983839,[0.25 - 2:10) hr,F1,14-A
14,0.375,irain,0.743806071,[0.25 - 2:10) hr,F1,14-A
14,0.5,crain,0.929724639,[0.25 - 2:10) hr,F1,14-A
14,0.458333333,prain,0.033750926,[0.25 - 2:10) hr,F1,14-A
14,0.458333333,irain,0.405011118,[0.25 - 2:10) hr,F1,14-A
14,0.583333333,crain,0.938565914,[0.25 - 2:10) hr,F1,14-A
14,0.541666667,prain,0.008841275,[0.25 - 2:10) hr,F1,14-A
14,0.541666667,irain,0.106095294,[0.25 - 2:10) hr,F1,14-A
14,0.666666667,crain,0.949784402,[0.25 - 2:10) hr,F1,14-A
14,0.625,prain,0.011218489,[0.25 - 2:10) hr,F1,14-A
14,0.625,irain,0.134621865,[0.25 - 2:10) hr,F1,14-A
14,0.75,crain,0.959020153,[0.25 - 2:10) hr,F1,14-A
14,0.708333333,prain,0.009235751,[0.25 - 2:10) hr,F1,14-A
14,0.708333333,irain,0.110829007,[0.25 - 2:10) hr,F1,14-A
14,0.833333333,crain,0.971921807,[0.25 - 2:10) hr,F1,14-A
14,0.791666667,prain,0.012901654,[0.25 - 2:10) hr,F1,14-A
14,0.791666667,irain,0.154819851,[0.25 - 2:10) hr,F1,14-A
14,0.916666667,crain,0.98737385,[0.25 - 2:10) hr,F1,14-A
14,0.875,prain,0.015452043,[0.25 - 2:10) hr,F1,14-A
14,0.875,irain,0.185424517,[0.25 - 2:10) hr,F1,14-A
14,1,crain,1,[0.25 - 2:10) hr,F1,14-A
14,0.958333333,prain,0.01262615,[0.25 - 2:10) hr,F1,14-A
14,0.958333333,irain,0.151513798,[0.25 - 2:10) hr,F1,14-A
15,0.083333333,crain,0.026450652,[0.25 - 2:10) hr,C,15-A
15,0.041666667,prain,0.026450652,[0.25 - 2:10) hr,C,15-A
15,0.041666667,irain,0.317407821,[0.25 - 2:10) hr,C,15-A
15,0.166666667,crain,0.050324227,[0.25 - 2:10) hr,C,15-A
15,0.125,prain,0.023873575,[0.25 - 2:10) hr,C,15-A
15,0.125,irain,0.286482899,[0.25 - 2:10) hr,C,15-A
15,0.25,crain,0.072629873,[0.25 - 2:10) hr,C,15-A
15,0.208333333,prain,0.022305646,[0.25 - 2:10) hr,C,15-A
15,0.208333333,irain,0.267667751,[0.25 - 2:10) hr,C,15-A
15,0.333333333,crain,0.107968196,[0.25 - 2:10) hr,C,15-A
15,0.291666667,prain,0.035338323,[0.25 - 2:10) hr,C,15-A
15,0.291666667,irain,0.424059878,[0.25 - 2:10) hr,C,15-A
15,0.416666667,crain,0.181598596,[0.25 - 2:10) hr,C,15-A
15,0.375,prain,0.0736304,[0.25 - 2:10) hr,C,15-A
15,0.375,irain,0.883564803,[0.25 - 2:10) hr,C,15-A
15,0.5,crain,0.35150735,[0.25 - 2:10) hr,C,15-A
15,0.458333333,prain,0.169908754,[0.25 - 2:10) hr,C,15-A
15,0.458333333,irain,2.038905045,[0.25 - 2:10) hr,C,15-A
15,0.583333333,crain,0.580376676,[0.25 - 2:10) hr,C,15-A
15,0.541666667,prain,0.228869326,[0.25 - 2:10) hr,C,15-A
15,0.541666667,irain,2.746431913,[0.25 - 2:10) hr,C,15-A
15,0.666666667,crain,0.719875217,[0.25 - 2:10) hr,C,15-A
15,0.625,prain,0.139498541,[0.25 - 2:10) hr,C,15-A
15,0.625,irain,1.67398249,[0.25 - 2:10) hr,C,15-A
15,0.75,crain,0.827124334,[0.25 - 2:10) hr,C,15-A
15,0.708333333,prain,0.107249117,[0.25 - 2:10) hr,C,15-A
15,0.708333333,irain,1.286989409,[0.25 - 2:10) hr,C,15-A
15,0.833333333,crain,0.897752009,[0.25 - 2:10) hr,C,15-A
15,0.791666667,prain,0.070627675,[0.25 - 2:10) hr,C,15-A
15,0.791666667,irain,0.847532102,[0.25 - 2:10) hr,C,15-A
15,0.916666667,crain,0.964589937,[0.25 - 2:10) hr,C,15-A
15,0.875,prain,0.066837928,[0.25 - 2:10) hr,C,15-A
15,0.875,irain,0.802055135,[0.25 - 2:10) hr,C,15-A
15,1,crain,1,[0.25 - 2:10) hr,C,15-A
15,0.958333333,prain,0.035410063,[0.25 - 2:10) hr,C,15-A
15,0.958333333,irain,0.424920754,[0.25 - 2:10) hr,C,15-A
1,0,crain,0,[0.25 - 2:10) hr,C,1-A
1,0,prain,0,[0.25 - 2:10) hr,C,1-A
1,0,irain,0,[0.25 - 2:10) hr,C,1-A
2,0,crain,0,[0.25 - 2:10) hr,B1,2-A
2,0,prain,0,[0.25 - 2:10) hr,B1,2-A
2,0,irain,0,[0.25 - 2:10) hr,B1,2-A
3,0,crain,0,[0.25 - 2:10) hr,B2,3-A
3,0,prain,0,[0.25 - 2:10) hr,B2,3-A
3,0,irain,0,[0.25 - 2:10) hr,B2,3-A
4,0,crain,0,[0.25 - 2:10) hr,F1,4-A
4,0,prain,0,[0.25 - 2:10) hr,F1,4-A
4,0,irain,0,[0.25 - 2:10) hr,F1,4-A
5,0,crain,0,[0.25 - 2:10) hr,F1,5-A
5,0,prain,0,[0.25 - 2:10) hr,F1,5-A
5,0,irain,0,[0.25 - 2:10) hr,F1,5-A
6,0,crain,0,[0.25 - 2:10) hr,B2,6-A
6,0,prain,0,[0.25 - 2:10) hr,B2,6-A
6,0,irain,0,[0.25 - 2:10) hr,B2,6-A
7,0,crain,0,[0.25 - 2:10) hr,F2,7-A
7,0,prain,0,[0.25 - 2:10) hr,F2,7-A
7,0,irain,0,[0.25 - 2:10) hr,F2,7-A
8,0,crain,0,[0.25 - 2:10) hr,F2,8-A
8,0,prain,0,[0.25 - 2:10) hr,F2,8-A
8,0,irain,0,[0.25 - 2:10) hr,F2,8-A
9,0,crain,0,[0.25 - 2:10) hr,C,9-A
9,0,prain,0,[0.25 - 2:10) hr,C,9-A
9,0,irain,0,[0.25 - 2:10) hr,C,9-A
10,0,crain,0,[0.25 - 2:10) hr,F2,10-A
10,0,prain,0,[0.25 - 2:10) hr,F2,10-A
10,0,irain,0,[0.25 - 2:10) hr,F2,10-A
11,0,crain,0,[0.25 - 2:10) hr,F2,11-A
11,0,prain,0,[0.25 - 2:10) hr,F2,11-A
11,0,irain,0,[0.25 - 2:10) hr,F2,11-A
12,0,crain,0,[0.25 - 2:10) hr,B1,12-A
12,0,prain,0,[0.25 - 2:10) hr,B1,12-A
12,0,irain,0,[0.25 - 2:10) hr,B1,12-A
13,0,crain,0,[0.25 - 2:10) hr,F1,13-A
13,0,prain,0,[0.25 - 2:10) hr,F1,13-A
13,0,irain,0,[0.25 - 2:10) hr,F1,13-A
14,0,crain,0,[0.25 - 2:10) hr,F1,14-A
14,0,prain,0,[0.25 - 2:10) hr,F1,14-A
14,0,irain,0,[0.25 - 2:10) hr,F1,14-A
15,0,crain,0,[0.25 - 2:10) hr,C,15-A
15,0,prain,0,[0.25 - 2:10) hr,C,15-A
15,0,irain,0,[0.25 - 2:10) hr,C,15-A
1,1,crain,1,[0.25 - 2:10) hr,C,1-A
1,1,prain,0,[0.25 - 2:10) hr,C,1-A
1,1,irain,0,[0.25 - 2:10) hr,C,1-A
2,1,crain,1,[0.25 - 2:10) hr,B1,2-A
2,1,prain,0,[0.25 - 2:10) hr,B1,2-A
2,1,irain,0,[0.25 - 2:10) hr,B1,2-A
3,1,crain,1,[0.25 - 2:10) hr,B2,3-A
3,1,prain,0,[0.25 - 2:10) hr,B2,3-A
3,1,irain,0,[0.25 - 2:10) hr,B2,3-A
4,1,crain,1,[0.25 - 2:10) hr,F1,4-A
4,1,prain,0,[0.25 - 2:10) hr,F1,4-A
4,1,irain,0,[0.25 - 2:10) hr,F1,4-A
5,1,crain,1,[0.25 - 2:10) hr,F1,5-A
5,1,prain,0,[0.25 - 2:10) hr,F1,5-A
5,1,irain,0,[0.25 - 2:10) hr,F1,5-A
6,1,crain,1,[0.25 - 2:10) hr,B2,6-A
6,1,prain,0,[0.25 - 2:10) hr,B2,6-A
6,1,irain,0,[0.25 - 2:10) hr,B2,6-A
7,1,crain,1,[0.25 - 2:10) hr,F2,7-A
7,1,prain,0,[0.25 - 2:10) hr,F2,7-A
7,1,irain,0,[0.25 - 2:10) hr,F2,7-A
8,1,crain,1,[0.25 - 2:10) hr,F2,8-A
8,1,prain,0,[0.25 - 2:10) hr,F2,8-A
8,1,irain,0,[0.25 - 2:10) hr,F2,8-A
9,1,crain,1,[0.25 - 2:10) hr,C,9-A
9,1,prain,0,[0.25 - 2:10) hr,C,9-A
9,1,irain,0,[0.25 - 2:10) hr,C,9-A
10,1,crain,1,[0.25 - 2:10) hr,F2,10-A
10,1,prain,0,[0.25 - 2:10) hr,F2,10-A
10,1,irain,0,[0.25 - 2:10) hr,F2,10-A
11,1,crain,1,[0.25 - 2:10) hr,F2,11-A
11,1,prain,0,[0.25 - 2:10) hr,F2,11-A
11,1,irain,0,[0.25 - 2:10) hr,F2,11-A
12,1,crain,1,[0.25 - 2:10) hr,B1,12-A
12,1,prain,0,[0.25 - 2:10) hr,B1,12-A
12,1,irain,0,[0.25 - 2:10) hr,B1,12-A
13,1,crain,1,[0.25 - 2:10) hr,F1,13-A
13,1,prain,0,[0.25 - 2:10) hr,F1,13-A
13,1,irain,0,[0.25 - 2:10) hr,F1,13-A
14,1,crain,1,[0.25 - 2:10) hr,F1,14-A
14,1,prain,0,[0.25 - 2:10) hr,F1,14-A
14,1,irain,0,[0.25 - 2:10) hr,F1,14-A
15,1,crain,1,[0.25 - 2:10) hr,C,15-A
15,1,prain,0,[0.25 - 2:10) hr,C,15-A
15,1,irain,0,[0.25 - 2:10) hr,C,15-A
